timestamp,x,y,yaw
1758287013.956171,2.4635057581232376,-0.8842446007533581,-0.16323981524004924
1758287014.056091,2.483511567996665,-0.8875575473478697,-0.16852503023273502
1758287014.156275,2.4979220148235597,-0.8759841229975581,-0.17531224992304947
1758287014.256236,2.508803493425466,-0.8558327293551268,-0.18217642765188197
1758287014.356325,2.5284499184200224,-0.8594650320322788,-0.18566013660115138
1758287014.456124,2.5478195040321503,-0.8631034763166214,-0.18514436806031537
1758287014.556064,2.5674092239942805,-0.866730733286855,-0.17765836124886814
1758287014.656124,2.586474126543271,-0.8701103488493975,-0.1685578954521561
1758287014.756236,2.6058818144601363,-0.8733516160631274,-0.1571504580507039
1758287014.85606,2.6255940035207668,-0.8764181940140771,-0.1485163012769185
1758287014.956153,2.64536199641175,-0.8793655520033188,-0.14743305757295552
1758287015.056081,2.6650108168040783,-0.8822888419885203,-0.1495161603165341
1758287015.156298,2.684654044736697,-0.8852568904975994,-0.15160781317801736
1758287015.256313,2.7041767569953934,-0.8882062578597746,-0.14788332717040562
1758287015.35652,2.7231104556979626,-0.8910215112282251,-0.14826941283254302
1758287015.456186,2.741324932138387,-0.8936810409244196,-0.13601369497332177
1758287015.556068,2.7456688562935563,-0.8638148004844848,-0.12051118925369687
1758287015.656212,2.763188048379349,-0.8658622164882414,-0.10416788102594395
1758287015.756326,2.7809014273790957,-0.8676377836949359,-0.08829810185695798
1758287015.856251,2.798827392841324,-0.8691511697592783,-0.07439075067265107
1758287015.956188,2.8168564752119423,-0.8704580297176518,-0.0684185873182758
1758287016.056161,2.8343997936023912,-0.8716559310406891,-0.0691425720480099
1758287016.156068,2.8516822536419912,-0.8728462500075636,-0.06816699938140698
1758287016.256213,2.868849247451794,-0.8739921897038466,-0.064287180665758
1758287016.356407,2.8860017606453336,-0.8750864956547916,-0.06333563200606965
1758287016.456251,2.903238841905174,-0.876172675745364,-0.06342915099583042
1758287016.55606,2.9198510104211035,-0.8771998169963453,-0.057687447467784
1758287016.656203,2.936503318965255,-0.8781277224858981,-0.05177786549223363
1758287016.756327,2.953035443559645,-0.8789524081656543,-0.04600720548890253
1758287016.856166,2.969818362110596,-0.8796974191242113,-0.039439306475869754
1758287016.956087,2.973035803277253,-0.8518674683258403,-0.029833093377717557
1758287017.056066,2.9898630417615633,-0.8513241162217808,-0.018018310299969136
1758287017.156212,3.0077902798695866,-0.8516187106807095,-0.013415523532135352
1758287017.256423,3.025437567705697,-0.851839309559788,-0.010420523949841613
1758287017.35654,3.042978874895025,-0.8519969129817676,-0.005796034218090418
1758287017.456132,3.0601970991412375,-0.8520894996361648,-0.005568037445026137
1758287017.556074,3.0772219967874683,-0.8521860702784276,-0.0076031602854980925
1758287017.656163,3.0942712095072924,-0.8523267782725312,-0.010786178071162226
1758287017.756418,3.1113825418541405,-0.8525010328905087,-0.009106002792954485
1758287017.856313,3.128407109783568,-0.852659620096224,-0.011040261673572683
1758287017.956144,3.145180311183905,-0.8528238261646479,-0.0067497977946632745
1758287018.056066,3.1617051664146176,-0.8529200950726792,-0.004200367070321568
1758287018.156304,3.1785524643257266,-0.8529739309801474,-0.002217417968297231
1758287018.256217,3.195843546976654,-0.8530185740419108,-0.004714836420570723
1758287018.356281,3.2134896796037955,-0.8531131850768425,-0.00698228323296831
1758287018.456202,3.2263962128148345,-0.8472995051448791,-0.017263467521973202
1758287018.556068,3.2432438836513784,-0.84726014284381,-0.011527350646601467
1758287018.65616,3.260211904267983,-0.8474272390188543,-0.005892132852540952
1758287018.756304,3.277345612779054,-0.8475021378206504,-0.0015578872869340306
1758287018.856293,3.2944242020609913,-0.8475196563168044,-0.001097848067481197
1758287018.956088,3.31143842065038,-0.8475413900622599,-0.0010946862857617303
1758287019.056045,3.328071968888942,-0.8475388944462281,0.002941202083928687
1758287019.156335,3.344639942110157,-0.8475073276336621,-0.0023653170133813234
1758287019.256228,3.3613888519379613,-0.8475574198271352,-0.005285488916503742
1758287019.356779,3.3782374223301916,-0.8476500953332877,-0.005284176536371173
1758287019.456186,3.3952009802763463,-0.8477183690573599,-0.0005317860732044615
1758287019.556111,3.412185235914965,-0.847705406268723,0.003934458303201063
1758287019.656038,3.429184549819749,-0.8476184974838048,0.008588910958098524
1758287019.756276,3.445773477619057,-0.8474248457336622,0.016381447973514707
1758287019.856124,3.4621144470548817,-0.847154643968693,0.015280723762009596
1758287019.956099,3.472052701087226,-0.8045926663213238,0.00699321269566261
1758287020.056048,3.4882776741444217,-0.8019416766054825,0.008693454538690248
1758287020.156407,3.504551065939037,-0.8017908233640886,0.010460289672218641
1758287020.256148,3.520893728398083,-0.8016117163829306,0.011551713533671541
1758287020.356311,3.536730774002526,-0.8014469039392109,0.0024620784875929963
1758287020.456146,3.5515664875800765,-0.8014664360302342,-0.014125228388986161
1758287020.556064,3.564985460819488,-0.8016926736067197,-0.02273054040634122
1758287020.655957,3.5761688280079533,-0.8019470488972666,-0.020127683150340095
1758287020.756265,3.5849640596249857,-0.8021013597218812,-0.0064127878302263856
1758287020.85622,3.5920613426670776,-0.802117973103924,0.008839401378858842
1758287020.956098,3.5976148780998405,-0.8020530478493212,0.01685280586280771
1758287021.056059,3.6016592208080245,-0.8019820837714593,0.01813774957296954
1758287021.156275,3.6043553487439124,-0.8019330420017146,0.018516690928522678
1758287021.256229,3.605604081260623,-0.8019098675614517,0.015546259222244289
1758287021.356335,3.605653977484016,-0.8019091037256963,0.015221005124769428
1758287021.456093,3.605653977484018,-0.8019091037256967,0.015226473142166633
1758287021.556112,3.5911941803407093,-0.7935320184257209,0.0010334956231270668
1758287021.656077,3.5911941803407093,-0.7935320184257209,0.0010334956231270668
1758287021.756259,3.5911941803407093,-0.7935320184257209,0.0010334956231270668
1758287021.856166,3.5911941803407093,-0.7935320184257209,0.0010334956231270668
1758287021.958129,3.5911941803407093,-0.7935320184257209,0.0010334956231270668
1758287022.056231,3.5911941803407093,-0.7935320184257209,0.0010334956231270668
1758287022.156161,3.5911941803407093,-0.7935320184257209,0.0010334956231270668
